sample-T,sample-t,index,I,U,T,Capacity,SOC
5684.474652,85.36926213,8,-0.480656952,3.254217625,27.17523193,-0.108608627,8.95E-01
5685.47671,86.37132012,8,-0.480656952,3.253910065,27.24993706,-0.108742418,8.95E-01
5686.481827,87.37643739,8,-0.480844796,3.253602266,27.1005249,-0.108876669,8.95E-01
5687.487853,88.38246393,8,-0.480844796,3.253294468,27.1005249,-0.109011042,8.95E-01
5688.490887,89.38549742,8,-0.480844796,3.25298667,27.1005249,-0.109145015,8.95E-01
5689.500911,90.39552138,8,-0.480656952,3.252678871,27.13109016,-0.10927987,8.95E-01
5690.502954,91.39756398,8,-0.480656952,3.252678871,27.13109016,-0.109413658,8.94E-01
5691.510238,92.40484857,8,-0.480844796,3.252371073,27.13109016,-0.109548199,8.94E-01
5692.516092,93.41070226,8,-0.480656952,3.252063274,27.17523193,-0.109682496,8.94E-01
5693.517241,94.41185098,8,-0.480844796,3.252063274,27.17523193,-0.109816218,8.94E-01
5694.526253,95.42086404,8,-0.480844796,3.251755476,27.13109016,-0.10995099,8.94E-01
5695.529166,96.42377665,8,-0.480844796,3.251755476,27.17523193,-0.110084947,8.94E-01
5696.530335,97.42494577,8,-0.480844796,3.251447678,26.95109558,-0.110218671,8.94E-01
5697.53735,98.43196089,8,-0.480844796,3.251139879,27.17523193,-0.110353176,8.93E-01
5698.542319,99.43692995,8,-0.480844796,3.250832081,27.17523193,-0.110487408,8.93E-01
5699.542535,100.4371463,8,-0.480469137,3.250832081,27.1005249,-0.1106209,8.93E-01
5700.552417,101.4470274,8,-0.480844796,3.250216722,27.20579529,-0.110755788,8.93E-01
5701.558551,102.453161,8,-0.480844796,3.250524521,27.1005249,-0.110890175,8.93E-01
5702.562707,103.4573182,8,-0.480656952,3.250216722,27.17523193,-0.111024246,8.93E-01
5703.563598,104.458209,8,-0.480844796,3.250216722,27.1005249,-0.111157933,8.93E-01
5704.564617,105.4592272,8,-0.962068021,3.174503803,27.1005249,-0.111425446,8.92E-01
5705.569768,106.4643791,8,-0.962068021,3.173580408,27.13109016,-0.111694064,8.92E-01
5706.579752,107.4743627,8,-0.962068021,3.17296505,27.05638123,-0.111963973,8.92E-01
5707.581898,108.4765088,8,-0.962068021,3.172041655,27.13109016,-0.112231788,8.92E-01
5708.58987,109.4844805,8,-0.962068021,3.171733856,27.1005249,-0.112501159,8.91E-01
5709.595905,110.4905152,8,-0.962068021,3.170810461,27.13109016,-0.112770013,8.91E-01
5710.597238,111.4918487,8,-0.962068021,3.170502663,27.02581406,-0.113037611,8.91E-01
5711.601285,112.4958961,8,-0.962068021,3.169887066,27.13109016,-0.113305934,8.91E-01
5712.611068,113.505678,8,-0.962068021,3.169579506,27.13109016,-0.113575789,8.90E-01
5713.614229,114.50884,8,-0.962068021,3.168963909,27.05638123,-0.113843875,8.90E-01
5714.617126,115.5117368,8,-0.962068021,3.168656111,27.13109016,-0.11411189,8.90E-01
5715.625248,116.5198587,8,-0.962068021,3.168040514,27.1005249,-0.114381302,8.90E-01
5716.626414,117.5210244,8,0.481225967,3.394563437,27.2804985,-0.114247472,8.90E-01
5717.63331,118.5279202,8,0.481038123,3.396717787,27.1005249,-0.114112929,8.90E-01
5718.636506,119.5311165,8,0.481038123,3.39794898,27.13109016,-0.11397888,8.90E-01
5719.641536,120.5361467,8,0.481225967,3.399180174,27.20579529,-0.113844534,8.90E-01
5720.642417,121.5370275,8,0.481413782,3.400718927,27.1005249,-0.11371069,8.90E-01
5721.649794,122.5444045,8,0.481225967,3.401642323,27.20579529,-0.11357603,8.90E-01
5722.657556,123.5521665,8,0.481225967,3.402565718,26.87637138,-0.113441319,8.91E-01
5723.665604,124.5602152,8,0.481225967,3.403181076,27.1005249,-0.113306569,8.91E-01
5724.674791,125.5694015,8,-0.480844796,3.25298667,27.05638123,-0.113441364,8.91E-01
5725.676727,126.5713378,8,-0.480844796,3.252063274,27.05638123,-0.113575191,8.90E-01
5726.68289,127.577501,8,-0.480656952,3.251447678,27.1005249,-0.113709529,8.90E-01
5727.688822,128.5834325,8,-0.480844796,3.251139879,27.1005249,-0.11384389,8.90E-01
5728.692856,129.5874673,8,-0.480844796,3.250832081,27.05638123,-0.113977996,8.90E-01
5729.698057,130.5926681,8,-0.480844796,3.250832081,27.05638123,-0.114112259,8.90E-01
5730.70096,131.595571,8,-0.480656952,3.250524521,27.05638123,-0.114246163,8.90E-01
5731.705007,132.5996174,8,-0.480844796,3.250216722,27.1005249,-0.114380271,8.90E-01
5732.706179,133.6007899,8,-0.480844796,3.249908924,27.13109016,-0.114513996,8.89E-01
5733.70811,134.6027201,8,-0.480844796,3.249601126,27.13109016,-0.114647821,8.89E-01
5734.709156,135.6037664,8,-0.480844796,3.249601126,27.20579529,-0.114781529,8.89E-01
5735.717222,136.6118329,8,-0.480844796,3.249601126,27.02581406,-0.114916175,8.89E-01
5736.722256,137.6168666,8,-0.480656952,3.249293327,27.1005249,-0.115050363,8.89E-01
5737.724449,138.6190594,8,-0.480844796,3.249293327,27.13109016,-0.115184223,8.89E-01
5738.734429,139.6290394,8,-0.480844796,3.248985529,27.02581406,-0.115319124,8.89E-01
5739.743425,140.6380352,8,-0.480844796,3.248985529,26.95109558,-0.115453894,8.89E-01
5740.748597,141.6432079,8,-0.480844796,3.248985529,27.1005249,-0.115588153,8.88E-01
5741.75151,142.6461209,8,-0.480844796,3.248677731,27.13109016,-0.11572211,8.88E-01
5742.751611,143.6462209,8,-0.480844796,3.248677731,27.05638123,-0.115855691,8.88E-01
5743.754606,144.6492171,8,-0.480656952,3.248677731,27.13109016,-0.115989607,8.88E-01
5744.757694,145.6523041,8,-0.480844796,3.248369932,27.05638123,-0.116123588,8.88E-01
5745.761805,146.6564154,8,-0.480656952,3.248369932,27.05638123,-0.116257652,8.88E-01
5746.768772,147.6633828,8,-0.480844796,3.248062134,27.02581406,-0.116392151,8.88E-01
5747.777817,148.6724275,8,-0.480844796,3.248369932,26.90694237,-0.116526927,8.88E-01
5748.787292,149.6819032,8,-0.480844796,3.248062134,27.05638123,-0.116661761,8.87E-01
5749.793983,150.6885938,8,-0.480656952,3.248062134,26.90694237,-0.11679617,8.87E-01
5750.802962,151.697573,8,-0.480656952,3.248062134,26.95109558,-0.116930884,8.87E-01
5751.805103,152.6997134,8,-0.480844796,3.248062134,26.95109558,-0.117064738,8.87E-01
5752.809195,153.7038055,8,-0.480656952,3.247754335,27.05638123,-0.1171988,8.87E-01
5753.811151,154.7057623,8,-0.480656952,3.247754335,27.05638123,-0.117332578,8.87E-01
5754.817302,155.7119128,8,-0.480844796,3.247446775,27.05638123,-0.117466967,8.87E-01
5755.822179,156.7167898,8,-0.480656952,3.247754335,27.05638123,-0.117601134,8.86E-01
5756.830537,157.7251477,8,-0.480844796,3.247446775,27.05638123,-0.117735818,8.86E-01
5757.840284,158.7348945,8,-0.480844796,3.247446775,27.02581406,-0.117870688,8.86E-01
5758.840321,159.7349318,8,-0.480656952,3.247446775,27.08694649,-0.118004209,8.86E-01
5759.843811,160.7384219,8,-0.480656952,3.247446775,27.02581406,-0.118138191,8.86E-01
5760.845635,161.7402458,8,-0.480656952,3.247446775,26.95109558,-0.11827195,8.86E-01
5761.8476,162.742211,8,-0.480844796,3.247446775,27.02581406,-0.118405781,8.86E-01
5762.849673,163.7442836,8,-0.480656952,3.247138977,27.13109016,-0.118539573,8.86E-01
5763.857621,164.7522315,8,-0.480656952,3.247138977,27.05638123,-0.11867415,8.85E-01
5764.857663,165.7522742,8,-0.480656952,3.247138977,27.05638123,-0.118807672,8.85E-01
5765.866724,166.7613347,8,-0.480844796,3.247138977,27.02581406,-0.11894245,8.85E-01
5766.866728,167.7613389,8,-0.480656952,3.246831179,27.05638123,-0.119075966,8.85E-01
5767.870198,168.7648085,8,-0.480844796,3.246831179,27.02581406,-0.119209998,8.85E-01
5768.879846,169.774456,8,-0.962068021,3.170502663,26.98166466,-0.119479817,8.85E-01
5769.888927,170.783538,8,-0.962068021,3.170194864,26.98166466,-0.119749485,8.84E-01
5770.890966,171.7855763,8,-0.962068021,3.169271708,26.90694237,-0.120017271,8.84E-01
5771.899008,172.7936189,8,-0.962068021,3.168963909,26.90694237,-0.120286662,8.84E-01
5772.900058,173.7946683,8,-0.962068021,3.168040514,26.96808434,-0.120554183,8.84E-01
5773.905095,174.7997055,8,-0.962068021,3.167732716,27.01223373,-0.12082277,8.83E-01
5774.909133,175.8037437,8,-0.962068021,3.167732716,26.93751144,-0.121091091,8.83E-01
5775.914213,176.8088233,8,-0.962068021,3.167117119,26.98166466,-0.121359689,8.83E-01
5776.924326,177.8189373,8,-0.962068021,3.16650176,26.98166466,-0.121629633,8.83E-01
5777.933329,178.82794,8,-0.962255836,3.166193962,27.01223373,-0.121899333,8.82E-01
5778.933503,179.8281136,8,-0.962068021,3.165886164,26.86278915,-0.12216662,8.82E-01
5779.937418,180.8320283,8,-0.962068021,3.165270567,26.89336205,-0.122434908,8.82E-01
5780.937463,181.8320737,8,0.481225967,3.392716885,26.96808434,-0.122301228,8.82E-01
5781.938526,182.8331369,8,0.481225967,3.394563437,26.93751144,-0.122167412,8.82E-01
5782.946563,183.8411741,8,0.481225967,3.396102428,27.08694649,-0.122032664,8.82E-01
5783.95479,184.8494003,8,0.481413782,3.397025585,27.08694649,-0.121897837,8.82E-01
5784.962713,185.8573236,8,0.481225967,3.398564577,27.08694649,-0.121763104,8.82E-01
5785.963681,186.8582914,8,0.481225967,3.399487972,27.05638123,-0.121629301,8.83E-01
5786.97407,187.8686806,8,0.481225967,3.400411129,26.93751144,-0.121494239,8.83E-01
5787.975851,188.8704615,8,0.481225967,3.401334524,27.01223373,-0.121360327,8.83E-01
5788.976867,189.871477,8,2.76E-06,3.326545,26.96808434,-0.121360326,8.83E-01
5789.977443,190.8720537,8,0.000190588,3.326237202,26.98166466,-0.121360273,8.83E-01
5790.98302,191.8776306,8,0.000190588,3.326545,26.93751144,-0.12136022,8.83E-01
5791.984015,192.8786257,8,0.000378419,3.326852798,26.92393684,-0.121360114,8.83E-01
5792.993225,193.8878355,8,0.000190588,3.327160597,27.11751366,-0.121360061,8.83E-01
5793.998126,194.8927364,8,0.000190588,3.327468395,27.08694649,-0.121360008,8.83E-01
5795.002172,195.8967827,8,0.000190588,3.327468395,26.96808434,-0.121359955,8.83E-01
5796.002251,196.896862,8,0.000190588,3.327776194,26.99865532,-0.121359902,8.83E-01
5797.007311,197.9019215,8,0.000190588,3.327776194,26.98166466,-0.121359848,8.83E-01
5798.014462,198.9090733,8,0.000190588,3.328083992,26.93751144,-0.121359795,8.83E-01
5799.024364,199.9189749,8,0.000190588,3.328083992,26.93751144,-0.121359742,8.83E-01
5800.024415,200.9190257,8,0.000190588,3.32839179,26.89336205,-0.121359689,8.83E-01
5801.028787,201.9233977,8,0.000190588,3.32869935,26.96808434,-0.121359636,8.83E-01
5802.036643,202.9312535,8,0.000378419,3.329007149,27.04280281,-0.12135953,8.83E-01
5803.040597,203.9352078,8,0.000190588,3.329007149,27.04280281,-0.121359476,8.83E-01
5804.048682,204.9432924,8,0.000190588,3.329007149,26.93751144,-0.121359423,8.83E-01
5805.050701,205.9453123,8,-0.480844796,3.253602266,26.86278915,-0.121493261,8.83E-01
5806.052879,206.9474896,8,-0.480844796,3.25298667,27.04280281,-0.12162712,8.83E-01
5807.056778,207.9513881,8,-0.480844796,3.252678871,26.89336205,-0.121761208,8.82E-01
5808.062815,208.9574258,8,-0.480844796,3.252063274,26.93751144,-0.121895583,8.82E-01
5809.072983,209.9675933,8,-0.480844796,3.251755476,26.90694237,-0.122030509,8.82E-01
5810.073924,210.9685349,8,-0.480844796,3.251447678,26.93751144,-0.122164203,8.82E-01
5811.075972,211.9705822,8,-0.480844796,3.251139879,26.96808434,-0.122298044,8.82E-01
5812.083118,212.9777293,8,-0.480844796,3.251139879,26.86278915,-0.122432567,8.82E-01
5813.087082,213.9816921,8,-0.480844796,3.250832081,26.99865532,-0.122566664,8.82E-01
5814.089087,214.983697,8,-0.480844796,3.250524521,26.86278915,-0.1227005,8.82E-01
5815.097256,215.9918666,8,-0.480844796,3.250216722,27.04280281,-0.122835159,8.81E-01
5816.100274,216.9948847,8,-0.48103261,3.249908924,26.99865532,-0.122969182,8.81E-01
5817.105405,218.0000154,8,-0.480656952,3.249908924,26.96808434,-0.123103383,8.81E-01
5818.110326,219.0049363,8,-0.480844796,3.249601126,27.07337189,-0.123237609,8.81E-01
5819.11135,220.0059603,8,-0.480844796,3.249293327,27.04280281,-0.123371313,8.81E-01
5820.114569,221.009179,8,-0.480656952,3.249293327,26.96808434,-0.123505259,8.81E-01
5821.12147,222.0160809,8,-0.480844796,3.248985529,26.96808434,-0.123639749,8.81E-01
5822.125488,223.0200984,8,-0.480656952,3.248985529,26.96808434,-0.123773801,8.81E-01
5823.127717,224.0223277,8,-0.480656952,3.248985529,27.14808083,-0.123907615,8.80E-01
5824.128626,225.0232369,8,-0.480844796,3.248677731,27.01223373,-0.124041304,8.80E-01
5825.136675,226.0312853,8,-0.480844796,3.248677731,26.92393684,-0.124175947,8.80E-01
5826.138732,227.0333433,8,-0.480844796,3.248369932,27.11751366,-0.12430979,8.80E-01
5827.142773,228.0373834,8,-0.480656952,3.248369932,27.04280281,-0.124443845,8.80E-01
5828.146995,229.0416053,8,-0.480656952,3.248369932,26.96808434,-0.124577925,8.80E-01
5829.150879,230.0454895,8,-0.480844796,3.248062134,27.07337189,-0.124712011,8.80E-01
5830.158101,231.0527118,8,-0.480844796,3.248369932,27.04280281,-0.124846544,8.80E-01
5831.158169,232.0527799,8,-0.480844796,3.248062134,27.16165352,-0.124980121,8.79E-01
5832.160158,233.054769,8,-0.480656952,3.248062134,27.14808083,-0.125113903,8.79E-01
5833.166082,234.0606931,8,-0.480656952,3.247754335,27.14808083,-0.125248209,8.79E-01
5834.170435,235.0650459,8,-0.480656952,3.247754335,27.04280281,-0.125382306,8.79E-01
5835.179208,236.0738187,8,-0.480844796,3.247446775,27.0292263,-0.125517046,8.79E-01
5836.187231,237.0818416,8,-0.480844796,3.247446775,27.04280281,-0.125651686,8.79E-01
5837.194289,238.0888995,8,-0.480844796,3.247138977,27.07337189,-0.125786196,8.79E-01
5838.19433,239.0889403,8,-0.480844796,3.247138977,27.14808083,-0.12591977,8.78E-01
5839.203543,240.0981539,8,-0.480844796,3.247138977,27.11751366,-0.126054569,8.78E-01
5840.21244,241.1070507,8,-3.849219322,2.72330451,27.19222069,-0.127133309,8.77E-01
5841.219471,242.1140816,8,-3.849219322,2.713763475,27.14808083,-0.128210054,8.76E-01
5842.22151,243.1161204,8,-3.849219322,2.708839178,27.19222069,-0.129281461,8.75E-01
5843.230578,244.1251881,8,-3.849219322,2.704838037,27.2533493,-0.130360385,8.74E-01
5844.240759,245.1353703,8,-3.849219322,2.701144695,27.17864799,-0.131440499,8.73E-01
5845.249804,246.1444153,8,-3.849219322,2.697759151,27.32804489,-0.132519398,8.72E-01
5846.255727,247.1503383,8,-3.849219322,2.694681406,27.32804489,-0.133594958,8.71E-01
5847.261897,248.156508,8,-3.849219322,2.692219257,27.32804489,-0.134670783,8.70E-01
5848.264826,249.1594368,8,-2.405737638,2.915048838,27.22278595,-0.135341,8.69E-01
5849.270931,250.1655411,8,-2.405737638,2.915664434,27.43330193,-0.13601334,8.69E-01
5850.272931,251.167541,8,-2.405925512,2.915356636,27.29748344,-0.136682989,8.68E-01
5851.272978,252.1675883,8,-2.405737638,2.914741039,27.29748344,-0.137351282,8.67E-01
5852.280034,253.1746446,8,-2.405737638,2.914433241,27.29748344,-0.138024257,8.67E-01
5853.282064,254.1766753,8,-2.405737638,2.913817883,27.29748344,-0.138693875,8.66E-01
5854.291151,255.1857615,8,-2.405737638,2.912894487,27.35861015,-0.139368207,8.65E-01
5855.300207,256.1948177,8,-2.405737638,2.912278891,27.38917351,-0.140042519,8.65E-01
5856.300234,257.1948446,8,-2.405737638,2.911663294,27.32804489,-0.140710798,8.64E-01
5857.305353,258.199963,8,-2.405925512,2.911047697,27.22278595,-0.141382531,8.64E-01
5858.314344,259.2089545,8,-2.405737638,2.910432339,27.26692009,-0.1420568,8.63E-01
5859.321407,260.2160178,8,-2.405925512,2.909508944,27.35861015,-0.142729834,8.62E-01
5860.323426,261.2180365,8,-2.405925512,2.908893347,27.29748344,-0.143399495,8.62E-01
5861.324484,262.2190948,8,-2.405925512,2.90827775,27.22278595,-0.144068515,8.61E-01
5862.324529,263.2191398,8,-2.405737638,2.907969952,27.28391457,-0.144736806,8.60E-01
5863.331693,264.2263035,8,-2.405737638,2.907046795,27.41973495,-0.145409853,8.60E-01
5864.337641,265.2322519,8,-2.405925512,2.906738997,27.28391457,-0.146082142,8.59E-01
5865.343685,266.2382954,8,-2.405925512,2.906431198,27.20921707,-0.146754493,8.58E-01
5866.349079,267.2436906,8,-2.405737638,2.905815601,27.38917351,-0.147426359,8.58E-01
5867.352781,268.2473912,8,-2.405737638,2.905200005,27.38917351,-0.148097092,8.57E-01
5868.355832,269.250442,8,-2.405737638,2.904584408,27.28391457,-0.148767392,8.56E-01
5869.356049,270.2506599,8,-2.405549765,2.904276848,27.32804489,-0.149435745,8.56E-01
5870.359983,271.2545934,8,-2.405925512,2.903969049,27.29748344,-0.150106687,8.55E-01
5871.360021,272.2546319,8,-2.405737638,2.903661251,27.32804489,-0.150774973,8.54E-01
5872.361111,273.2557221,8,0.962449193,3.429957628,27.2533493,-0.150507335,8.55E-01
5873.36116,274.2557706,8,0.962637007,3.436728716,27.38917351,-0.150239923,8.55E-01
5874.367133,275.2617433,8,0.962637007,3.440422058,27.28391457,-0.149970926,8.55E-01
5875.372412,276.2670226,8,0.962637007,3.443807602,27.41973495,-0.149702116,8.56E-01
5876.380233,277.2748435,8,0.962824821,3.446577549,27.38917351,-0.149432572,8.56E-01
5877.38337,278.2779801,8,0.962637007,3.448731899,27.2533493,-0.149164335,8.56E-01
5878.387336,279.2819464,8,0.962824821,3.451194286,27.22278595,-0.148895823,8.56E-01
5879.392384,280.2869943,8,0.962637007,3.453348637,27.41973495,-0.148627073,8.57E-01
5880.392661,281.2872719,8,-0.962068021,3.154806137,27.32804489,-0.148894389,8.56E-01
5881.3945,282.2891105,8,-0.962068021,3.152651787,27.31447983,-0.149162121,8.56E-01
5882.396643,283.2912539,8,-0.962068021,3.15203619,27.28391457,-0.149429935,8.56E-01
5883.39956,284.2941704,8,-0.962068021,3.151112795,27.20921707,-0.149697956,8.56E-01
5884.406824,285.3014349,8,-0.961880147,3.151112795,27.37561226,-0.149967085,8.55E-01
5885.407887,286.3024982,8,-0.962068021,3.151112795,27.45029831,-0.150234611,8.55E-01
5886.413044,287.3076551,8,-0.962068021,3.150804996,27.37561226,-0.15050323,8.55E-01
5887.417996,288.3126061,8,-0.961880147,3.151112795,27.45029831,-0.150771742,8.54E-01
5888.421813,289.3164245,8,-0.961880147,3.151112795,27.34504509,-0.151039951,8.54E-01
5889.430921,290.3255315,8,-0.962068021,3.150804996,27.31447983,-0.151309626,8.54E-01
5890.439047,291.3336572,8,-0.961880147,3.151112795,27.31447983,-0.151578986,8.54E-01
5891.44023,292.3348413,8,-0.962068021,3.150804996,27.30091858,-0.151846543,8.53E-01
5892.442083,293.3366938,8,-0.961880147,3.151112795,27.34504509,-0.152114227,8.53E-01
5893.448289,294.3429005,8,-0.962068021,3.151112795,27.33148384,-0.152383127,8.53E-01
5894.452346,295.3469572,8,-0.962068021,3.150804996,27.37561226,-0.152651452,8.53E-01
5895.459159,296.3537698,8,-0.961880147,3.151112795,27.37561226,-0.152920461,8.52E-01
5896.467215,297.3618255,8,-0.962068021,3.151112795,27.40617371,-0.153189855,8.52E-01
5897.475501,298.3701121,8,-0.962068021,3.150804996,27.37561226,-0.153459311,8.52E-01
5898.481442,299.3760524,8,-0.961880147,3.151112795,27.45029831,-0.153728087,8.52E-01
5899.481748,300.3763585,8,-0.962068021,3.150804996,27.40617371,-0.15399541,8.51E-01
5900.484425,301.379037,8,-0.962068021,3.151112795,27.40617371,-0.154263367,8.51E-01
5901.490489,302.3850994,8,-0.962068021,3.151112795,27.41973495,-0.154532228,8.51E-01
5902.495778,303.3903887,8,-0.962068021,3.151112795,27.43673897,-0.154800883,8.51E-01
5903.497557,304.392168,8,-0.961880147,3.151112795,27.34504509,-0.155068547,8.50E-01
5904.507828,305.4024391,8,-0.962068021,3.151112795,27.48085976,-0.155338533,8.50E-01
5905.516906,306.4115161,8,-0.961880147,3.151112795,27.45029831,-0.155608148,8.50E-01
5906.517785,307.4123961,8,-0.962068021,3.151112795,27.55554199,-0.155875624,8.50E-01
5907.524751,308.4193615,8,-0.961880147,3.151112795,27.40617371,-0.156144674,8.49E-01
5908.528086,309.4226964,8,-0.961880147,3.150804996,27.48085976,-0.156412754,8.49E-01
5909.536,310.4306104,8,-0.962068021,3.151112795,27.48085976,-0.15668211,8.49E-01
5910.545909,311.4405197,8,-0.962068021,3.151112795,27.37561226,-0.156951999,8.49E-01
5911.551108,312.4457193,8,-0.962068021,3.151112795,27.48085976,-0.15722063,8.48E-01
5912.553217,313.4478274,8,1.925083399,3.604466438,27.30091858,-0.156684757,8.49E-01
5913.560102,314.4547128,8,1.925083399,3.609390974,27.33148384,-0.156146329,8.49E-01
5914.569107,315.4637177,8,1.925083399,3.613391876,27.45029831,-0.155606769,8.50E-01
5915.572384,316.4669941,8,1.925083399,3.61646986,27.31447983,-0.155070271,8.50E-01
5916.579337,317.4739484,8,1.925271273,3.619547606,27.37561226,-0.154531755,8.51E-01
5917.582399,318.4770096,8,1.925083399,3.622009754,27.30091858,-0.153995372,8.51E-01
5918.582602,319.4772133,8,1.925083399,3.623856306,27.48085976,-0.153460518,8.52E-01
5919.591411,320.4860223,8,1.924895644,3.626626253,27.48085976,-0.152921115,8.52E-01
5920.599472,321.4940826,8,0.000378419,3.326852798,27.36205101,-0.152921009,8.52E-01
5921.604355,322.4989654,8,0.000378419,3.325929403,27.37561226,-0.152920903,8.52E-01
5922.611552,323.5061622,8,0.000190588,3.325313807,27.16508102,-0.15292085,8.52E-01
5923.61462,324.5092304,8,0.000190588,3.325006247,27.34504509,-0.152920797,8.52E-01
5924.616529,325.5111402,8,0.000378419,3.325006247,27.30091858,-0.152920691,8.52E-01
5925.622811,326.5174215,8,0.000378419,3.325006247,27.45029831,-0.152920585,8.52E-01
5926.630006,327.5246176,8,2.76E-06,3.324698448,27.28735733,-0.152920585,8.52E-01
5927.634792,328.5294026,8,0.000190588,3.325006247,27.25678825,-0.152920531,8.52E-01
5928.637932,329.5325428,8,0.000190588,3.325006247,27.36205101,-0.152920478,8.52E-01
5929.640898,330.5355085,8,0.000190588,3.325313807,27.33148384,-0.152920425,8.52E-01
5930.647027,331.5416378,8,2.76E-06,3.325313807,27.33148384,-0.152920424,8.52E-01
5931.647096,332.5417059,8,0.000190588,3.325313807,27.21265411,-0.152920372,8.52E-01
5932.650226,333.5448364,8,0.000190588,3.325621605,27.43673897,-0.152920318,8.52E-01
5933.660097,334.5547076,8,0.000190588,3.325929403,27.40617371,-0.152920265,8.52E-01
5934.666114,335.5607249,8,0.000190588,3.325929403,27.43673897,-0.152920212,8.52E-01
5935.667191,336.5618012,8,0.000190588,3.325929403,27.43673897,-0.152920159,8.52E-01
5936.667371,337.5619822,8,0.000190588,3.326545,27.30091858,-0.152920106,8.52E-01
5937.676387,338.5709998,8,0.000190588,3.326545,27.43673897,-0.152920052,8.52E-01
5938.677301,339.5719118,8,0.000190588,3.326545,27.25678825,-0.152919999,8.52E-01
5939.684621,340.5792314,8,0.000190588,3.326545,27.28735733,-0.152919946,8.52E-01
5940.690591,341.5852014,8,0.000378419,3.326852798,27.36205101,-0.15291984,8.52E-01
5941.700615,342.5952253,8,0.000190588,3.326852798,27.43673897,-0.152919787,8.52E-01
5942.706657,343.6012681,8,0.000190588,3.327160597,27.25678825,-0.152919734,8.52E-01
5943.716689,344.6113001,8,0.000378419,3.327160597,27.36205101,-0.152919627,8.52E-01
5944.72466,345.6192707,8,0.000190588,3.327160597,27.36205101,-0.152919574,8.52E-01
5945.728048,346.6226606,8,0.000190588,3.327468395,27.39261818,-0.152919521,8.52E-01
5946.731806,347.6264167,8,0.000190588,3.327468395,27.28735733,-0.152919468,8.52E-01
5947.733903,348.6285132,8,0.000190588,3.327776194,27.36205101,-0.152919415,8.52E-01
5948.736037,349.6306482,8,0.000190588,3.327776194,27.28735733,-0.152919362,8.52E-01
5949.742015,350.6366262,8,0.000190588,3.327776194,27.25678825,-0.152919308,8.52E-01
5950.74814,351.6427505,8,0.000190588,3.327776194,27.36205101,-0.152919255,8.52E-01
5951.748196,352.6428064,8,0.000190588,3.328083992,27.36205101,-0.152919202,8.52E-01
5952.758154,353.6527649,8,0.000190588,3.328083992,27.31792641,-0.152919149,8.52E-01
5953.764279,354.6588896,8,0.000190588,3.328083992,27.36205101,-0.152919095,8.52E-01
5954.772283,355.666894,8,0.000190588,3.328083992,27.39261818,-0.152919042,8.52E-01
5955.773318,356.6679292,8,2.76E-06,3.32839179,27.39261818,-0.152919041,8.52E-01
5956.773771,357.6683831,8,0.000190588,3.32839179,27.31792641,-0.152918988,8.52E-01
5957.782402,358.6770123,8,0.000190588,3.32839179,27.31792641,-0.152918935,8.52E-01
5958.788453,359.6830639,8,0.000190588,3.329007149,27.31792641,-0.152918882,8.52E-01
5959.798126,360.692736,8,0.000190588,3.329007149,27.33148384,-0.152918828,8.52E-01
5960.114529,361.0091397,8,2.76E-06,3.32869935,27.36205101,-0.152918828,8.52E-01
5960.116782,1.54E-06,9,0,3.32869935,27.36205101,-0.152918828,8.52E-01
5961.123624,1.006155119,8,0.000190588,3.329314947,27.24322701,-0.152918775,8.52E-01
5962.132564,2.015094267,8,0.000190588,3.329314947,27.31792641,-0.152918721,8.52E-01
5963.138636,3.02116662,8,0.000190588,3.329314947,27.24322701,-0.152918668,8.52E-01
5964.147796,4.03032635,8,2.76E-06,3.329314947,27.31792641,-0.152918667,8.52E-01
5965.154734,5.037264862,8,0.000190588,3.329314947,27.31792641,-0.152918614,8.52E-01
5966.154782,6.037313367,8,0.000190588,3.329930544,27.31792641,-0.152918561,8.52E-01
5967.157981,7.040512381,8,2.76E-06,3.329622746,27.31792641,-0.15291856,8.52E-01
5968.166878,8.049408798,8,2.76E-06,3.329622746,27.36205101,-0.152918559,8.52E-01
5969.174069,9.056599844,8,0.000190588,3.329622746,27.21265411,-0.152918506,8.52E-01
5970.179991,10.06252129,8,0.000190588,3.329930544,27.28735733,-0.152918453,8.52E-01
5971.182045,11.06457544,8,0.000190588,3.329930544,27.24322701,-0.1529184,8.52E-01
5972.190579,12.07310999,8,0.000378419,3.330238342,27.21265411,-0.152918294,8.52E-01
5973.199132,13.08166303,8,0.000190588,3.329930544,27.36205101,-0.15291824,8.52E-01
5974.208184,14.0907142,8,2.76E-06,3.330238342,27.31792641,-0.15291824,8.52E-01
5975.209315,15.09184559,8,0.000190588,3.330546141,27.31792641,-0.152918187,8.52E-01
5976.213287,16.09581799,8,0.000190588,3.330238342,27.24322701,-0.152918133,8.52E-01
5977.213333,17.0958638,8,-0.480656952,3.256064415,27.36205101,-0.153051655,8.52E-01
5978.218499,18.10102996,8,-0.480844796,3.254525423,27.39261818,-0.153185913,8.52E-01
5979.225437,19.10796809,8,-0.480844796,3.253910065,27.31792641,-0.153320408,8.52E-01
5980.233661,20.11619236,8,-0.480844796,3.253294468,27.1379509,-0.153455075,8.52E-01
5981.239543,21.12207339,8,-0.48103261,3.25298667,27.24322701,-0.153589481,8.52E-01
5982.239741,22.12227165,8,-0.480656952,3.25298667,27.24322701,-0.153723023,8.52E-01
5983.245771,23.12830165,8,-0.480844796,3.252063274,27.24322701,-0.153857396,8.52E-01
